ID,Targets
ID_1901cd19_test__mt_eng-swa,"maana hata kwenye nchi zilizoendelea, watu hao wapo lakini si kwa kiwango cha juu kama ilivyo mjini dodoma."
ID_68220239_test__mt_eng-swa,"merika ilipendekeza kiwango cha chini cha ushuru wa ushirika cha 21% kwa kampuni, lakini ilishindwa kufunga mpango huo."
ID_9f6ccd66_test__mt_eng-swa,wanataka nini kutoka kwa ray?
ID_2def7134_test__mt_eng-swa,afanya't alice!
ID_06780aab_test__mt_eng-swa,me: hiyo ni kitabu.
ID_a34af07c_test__mt_eng-swa,"unaweza kununua forskolin 250 20% kwa kujiamini, kutokana na ukweli kwamba wakisaidiwa na kurudisha hakuna-hatari, no-usumbufu siku 60 kuhakikisha!"
ID_a13706f2_test__mt_eng-swa,blogi ya kibinafsi ni blogi inayokuhusu.
ID_1720e3b7_test__mt_eng-swa,"kama zilivyo lugha nyengine, kiswahili nacho kina majina mengi yasiyo umoja au yasiyo wingi."
ID_eda1ff7d_test__mt_eng-swa,"je, anaweza kubadilika?"
ID_40d90780_test__mt_eng-swa,wakati mwingini another time
ID_7ab85ded_test__mt_eng-swa,"bwana wangu, kwa hakika saa niliyoitamani sana hatimaye imefika."
ID_5a3d1671_test__mt_eng-swa,umoja wa ulaya una wasiwasi mkubwa na hali hii.
ID_23d08531_test__mt_eng-swa,kwa hayo yote inaonyesha kwamba wananchi wamechoka na wako tayari kwa mabadiliko kwa gharama zozote zile.
ID_c67744c5_test__mt_eng-swa,"hatutawatengenezea (watoto) vipodozi kwa sababu ya maadili ya jamii."""
ID_daba53b9_test__mt_eng-swa,"kila siku sisi kutafuta habari hii kwenye tovuti, ikilinganishwa na bets bora."
ID_52e71e92_test__mt_eng-swa,lsd=lishana deni
ID_60ad306f_test__mt_eng-swa,"""watu kijijini walikuwa wakidhani ukame na mvua kubwa ilikuwa ni kazi ya uchawi."
ID_7cf02b3a_test__mt_eng-swa,kucheza michezo kwenye tovuti yetu ni rahisi na moja kwa moja mbele.
ID_fced026b_test__mt_eng-swa,"yetu, macho, ee mungu atunusuru wasije wakatutumbukiza pabaya."
ID_430ac24d_test__mt_eng-swa,hapo misupu alikuwa anamaanisha nini wajameni?
ID_fd9bb9df_test__mt_eng-swa,tma yatabiri mvua kubwa leo
ID_3f67dc1c_test__mt_eng-swa,barabara man
ID_4b46d9cc_test__mt_eng-swa,mgonjwa atafahamishwa na mhudumu wa afya au daktari kuhusu kiwango cha insulin cha kutumia kulingana na wingi wa sukari aliyo nayo mwilini kwa wakati huo.
ID_d054836f_test__mt_eng-swa,hata mimi nimekubali sana leo kwa siku ya kwanza
ID_53641e8d_test__mt_eng-swa,yesu alifufuka kutoka kwa wafu na akapaa mbinguni ambapo sasa yuko mbele ya baba akitutetea.
ID_541c2573_test__mt_eng-swa,"mtoto wako atahitaji matibabu kali zaidi, kama kupandikiza kongosho."
ID_8fbd5a4e_test__mt_eng-swa,vyama vikuu vingi vya ushirika vimeangamia kwa mtindo huo.
ID_031bdf7c_test__mt_eng-swa,leo nimejaribu kuangalia baadhi ya mavazi ambayo...
ID_8a92f7eb_test__mt_eng-swa,"basi usimwambie mtu yeyote, kaa nayo peke yako siri ni ya mtu mmoja"
ID_ba6fc54c_test__mt_eng-swa,halafu kuna waalimu wengine wa uwongo ambao hudharau umuhimu wa kuheshimu na kutii kwa uangalifu maneno yaliyoandikwa yanayopatikana katika biblia.
ID_bf857629_test__mt_eng-swa,wanaweza kufanya bends 8-inch (kwa pe / 1-inch pex).
ID_7815efb6_test__mt_eng-swa,"na tunahitaji kujua sababu."""
ID_596cb82e_test__mt_eng-swa,"hadi sasa, theluthi mbili ya faili za shida zimechakatwa."
ID_a2ab553d_test__mt_eng-swa,haha wala.
ID_9901a06b_test__mt_eng-swa,nimepata nafasi ya kuongea na wazanzibar.
ID_69afff50_test__mt_eng-swa,wataalamu wanasema nusu ya ajira zote nchini marekani itachukuliwa na roboti katika kipindi cha miaka 30 ijayo.
ID_1d3bb4e4_test__mt_eng-swa,21 yesu akawakataza wasimwambie mtu ye yote jambo hilo.
ID_ac9d36db_test__mt_eng-swa,gao hu -- gao sichao
ID_cfd1ffa2_test__mt_eng-swa,"alisema: ""nilikasirika sana wakati walisema siwezi kufungia mayai yangu."
ID_5db8521f_test__mt_eng-swa,"na mtumwa wako yu katikati ya watu wako uliowachagua, watu wengi wasioweza kuhesabiwa, wala kufahamiwa idadi yao, kwa kuwa ni wengi."
ID_f0c51bfa_test__mt_eng-swa,pound huanza kupungua mbele ya macho ya mtu binafsi.
ID_8e5aee57_test__mt_eng-swa,"hivyo, bi mkubwa aliamua kutokuja nami."
ID_e025bd30_test__mt_eng-swa,hadithi fupi (2)
ID_84452923_test__mt_eng-swa,muujiza wa pili huko kana
ID_1094f61d_test__mt_eng-swa,"rais wa halmashauri ya umoja wa ulaya jean-claude juncker, katika hotuba yake ya kila mwaka katika bunge la ulaya ametoa mwito wa kuanzishwa kwa ushirikiano mpya na bara la afrika."
ID_b7559788_test__mt_eng-swa,kwenye ligi kuu ya china.
ID_8c2309a0_test__mt_eng-swa,kuru kuru kururuin movies (0)
ID_a74b351f_test__mt_eng-swa,"najua atakuwa na hamu ya kupata simu yako, kwa siku hiyo mkaushie mpaka kesho yake ndipo umtafute."
ID_bad2177b_test__mt_eng-swa,"aliongeza kuwa ujumbe wa maadhimisho ya siku hiyo mwaka huu unasema "" ndoto bilioni saba."
ID_b2cdf32a_test__mt_eng-swa,watu wa mungu tunamjengea bwana nyumba ya kuabudia na wale wa abudu sanamu vile vile wanajengea satani.
ID_910a0837_test__mt_eng-swa,"tunatoa kwa mashirika yote ya jamii au ya kimanzigira yaliyo katika nchi za afrika kusini na mashariki nafasi ya kusajili maelezo ya majina yao, maeneo, tovuti, maelezo ya mawasiliano na bidhaa na huduma wanazotoa katika mpangilio orodha usiokuwa na malipo ambao utapatikana mtandaoni na kwenye cd, ili wateja wanaozekana, waungaji mkono na wafadhali waweze kupata maelezo yako."
ID_e41159bb_test__mt_eng-swa,san marino inatajwa kuwa jamhuri yenye umri mkubwa kuliko zote duniani.
ID_6b4f0b2f_test__afrixnli_hau,1
ID_dc74a5dd_test__afrixnli_hau,1
ID_d50b5472_test__afrixnli_hau,2
ID_f373d29e_test__afrixnli_hau,0
ID_c224a761_test__afrixnli_hau,2
ID_fae0e38a_test__afrixnli_hau,0
ID_a4f08414_test__afrixnli_hau,1
ID_ec49f999_test__afrixnli_hau,2
ID_44e79e5f_test__afrixnli_hau,1
ID_f8642da1_test__afrixnli_hau,0
ID_64f25015_test__afrixnli_hau,1
ID_147843ab_test__afrixnli_hau,0
ID_f7fcf73b_test__afrixnli_hau,2
ID_c5dae825_test__afrixnli_hau,0
ID_7f7fb68b_test__afrixnli_hau,2
ID_fb3c5b03_test__afrixnli_hau,1
ID_e0767a98_test__afrixnli_hau,2
ID_7963af9d_test__afrixnli_hau,1
ID_cace949a_test__afrixnli_hau,0
ID_c818b969_test__afrixnli_hau,2
ID_53f87e15_test__afrixnli_hau,0
ID_404bc9af_test__afrixnli_hau,1
ID_51121ab3_test__afrixnli_hau,1
ID_382a0eb8_test__afrixnli_hau,0
ID_80895d44_test__afrixnli_hau,2
ID_7c50e6c5_test__afrixnli_hau,1
ID_3a1e7f50_test__afrixnli_hau,0
ID_f965373c_test__afrixnli_hau,2
ID_eddf1c2a_test__afrixnli_hau,0
ID_c5cd0ede_test__afrixnli_hau,2
ID_32272356_test__afrixnli_hau,1
ID_7fce5a5a_test__afrixnli_hau,2
ID_a808749a_test__afrixnli_hau,1
ID_c1c6ab23_test__afrixnli_hau,0
ID_68a2cb6d_test__afrixnli_hau,0
ID_dabfa336_test__afrixnli_hau,2
ID_cad07e7f_test__afrixnli_hau,1
ID_3cff9f76_test__afrixnli_hau,1
ID_b48a3fe4_test__afrixnli_hau,2
ID_7a799ab2_test__afrixnli_hau,0
ID_28570568_test__afrixnli_hau,0
ID_711a1e8f_test__afrixnli_hau,1
ID_3dacebb3_test__afrixnli_hau,2
ID_d67e1afb_test__afrixnli_hau,2
ID_d4caacd7_test__afrixnli_hau,0
ID_53c8d561_test__afrixnli_hau,1
ID_83b30721_test__afrixnli_hau,2
ID_cf2e2849_test__afrixnli_hau,0
ID_545a344d_test__afrixnli_hau,1
ID_17fd196f_test__afrixnli_hau,1
ID_68ec0cdf_test__afrixnli_hau,2
ID_388d3bd6_test__afrixnli_hau,0
ID_31eb3181_test__afrixnli_hau,0
ID_f7a69cdc_test__afrixnli_hau,1
ID_ebc4aeae_test__afrixnli_hau,2
ID_463f4396_test__afrixnli_hau,2
ID_a399ed32_test__afrixnli_hau,1
ID_2fcff0af_test__afrixnli_hau,0
ID_606477e0_test__afrixnli_hau,2
ID_8d0fbaf3_test__afrixnli_hau,1
ID_0e1e5321_test__afrixnli_hau,0
ID_4b1e30f2_test__afrixnli_hau,2
ID_d16a3a7c_test__afrixnli_hau,1
ID_fdc33dbe_test__afrixnli_hau,0
ID_ad932303_test__afrixnli_hau,0
ID_612a0927_test__afrixnli_hau,2
ID_31e0a793_test__afrixnli_hau,1
ID_631c3eb9_test__afrixnli_hau,0
ID_728f5b40_test__afrixnli_hau,2
ID_9e72f2bb_test__afrixnli_hau,1
ID_9f28a032_test__afrixnli_hau,0
ID_4530d49c_test__afrixnli_hau,2
ID_0ca38c50_test__afrixnli_hau,1
ID_1e5eedf6_test__afrixnli_hau,2
ID_4415c762_test__afrixnli_hau,1
ID_a1a90fcb_test__afrixnli_hau,0
ID_b53cae46_test__afrixnli_hau,2
ID_670f58f9_test__afrixnli_hau,1
ID_ab62f869_test__afrixnli_hau,0
ID_5f5aa7b4_test__afrixnli_hau,1
ID_e7b69bc2_test__afrixnli_hau,0
ID_d0c656a2_test__afrixnli_hau,2
ID_c357edd2_test__afrixnli_hau,1
ID_9a4c0e0c_test__afrixnli_hau,0
ID_d03fb1d4_test__afrixnli_hau,2
ID_80cdefbb_test__afrixnli_hau,2
ID_5ccbc572_test__afrixnli_hau,1
ID_d137ffcb_test__afrixnli_hau,0
ID_e8757270_test__afrixnli_hau,0
ID_62bbb942_test__afrixnli_hau,2
ID_1a1441fa_test__afrixnli_hau,1
ID_f0dd4ecd_test__afrixnli_hau,1
ID_9345c509_test__afrixnli_hau,0
ID_33962fe9_test__afrixnli_hau,2
ID_60f3e484_test__afrixnli_hau,2
ID_b4fb76b1_test__afrixnli_hau,1
ID_33108dd9_test__afrixnli_hau,0
ID_5116b13a_test__afrixnli_hau,0
ID_7fc2102e_test__afrixnli_hau,2
ID_ad838acf_test__afrixnli_hau,1
ID_6b4f0b2f_test__afrixnli_swa,1
ID_dc74a5dd_test__afrixnli_swa,1
ID_d50b5472_test__afrixnli_swa,2
ID_f373d29e_test__afrixnli_swa,0
ID_c224a761_test__afrixnli_swa,2
ID_fae0e38a_test__afrixnli_swa,0
ID_a4f08414_test__afrixnli_swa,1
ID_ec49f999_test__afrixnli_swa,2
ID_44e79e5f_test__afrixnli_swa,1
ID_f8642da1_test__afrixnli_swa,0
ID_64f25015_test__afrixnli_swa,1
ID_147843ab_test__afrixnli_swa,0
ID_f7fcf73b_test__afrixnli_swa,2
ID_c5dae825_test__afrixnli_swa,0
ID_7f7fb68b_test__afrixnli_swa,2
ID_fb3c5b03_test__afrixnli_swa,1
ID_e0767a98_test__afrixnli_swa,2
ID_7963af9d_test__afrixnli_swa,1
ID_cace949a_test__afrixnli_swa,0
ID_c818b969_test__afrixnli_swa,2
ID_53f87e15_test__afrixnli_swa,0
ID_404bc9af_test__afrixnli_swa,1
ID_51121ab3_test__afrixnli_swa,1
ID_382a0eb8_test__afrixnli_swa,0
ID_80895d44_test__afrixnli_swa,2
ID_7c50e6c5_test__afrixnli_swa,1
ID_3a1e7f50_test__afrixnli_swa,0
ID_f965373c_test__afrixnli_swa,2
ID_eddf1c2a_test__afrixnli_swa,0
ID_c5cd0ede_test__afrixnli_swa,2
ID_32272356_test__afrixnli_swa,1
ID_7fce5a5a_test__afrixnli_swa,2
ID_a808749a_test__afrixnli_swa,1
ID_c1c6ab23_test__afrixnli_swa,0
ID_68a2cb6d_test__afrixnli_swa,0
ID_dabfa336_test__afrixnli_swa,2
ID_cad07e7f_test__afrixnli_swa,1
ID_3cff9f76_test__afrixnli_swa,1
ID_b48a3fe4_test__afrixnli_swa,2
ID_7a799ab2_test__afrixnli_swa,0
ID_28570568_test__afrixnli_swa,0
ID_711a1e8f_test__afrixnli_swa,1
ID_3dacebb3_test__afrixnli_swa,2
ID_d67e1afb_test__afrixnli_swa,2
ID_d4caacd7_test__afrixnli_swa,0
ID_53c8d561_test__afrixnli_swa,1
ID_83b30721_test__afrixnli_swa,2
ID_cf2e2849_test__afrixnli_swa,0
ID_545a344d_test__afrixnli_swa,1
ID_17fd196f_test__afrixnli_swa,1
ID_68ec0cdf_test__afrixnli_swa,2
ID_388d3bd6_test__afrixnli_swa,0
ID_31eb3181_test__afrixnli_swa,0
ID_f7a69cdc_test__afrixnli_swa,1
ID_ebc4aeae_test__afrixnli_swa,2
ID_463f4396_test__afrixnli_swa,2
ID_a399ed32_test__afrixnli_swa,1
ID_2fcff0af_test__afrixnli_swa,0
ID_606477e0_test__afrixnli_swa,2
ID_8d0fbaf3_test__afrixnli_swa,1
ID_0e1e5321_test__afrixnli_swa,0
ID_4b1e30f2_test__afrixnli_swa,2
ID_d16a3a7c_test__afrixnli_swa,1
ID_fdc33dbe_test__afrixnli_swa,0
ID_ad932303_test__afrixnli_swa,0
ID_612a0927_test__afrixnli_swa,2
ID_31e0a793_test__afrixnli_swa,1
ID_631c3eb9_test__afrixnli_swa,0
ID_728f5b40_test__afrixnli_swa,2
ID_9e72f2bb_test__afrixnli_swa,1
ID_9f28a032_test__afrixnli_swa,0
ID_4530d49c_test__afrixnli_swa,2
ID_0ca38c50_test__afrixnli_swa,1
ID_1e5eedf6_test__afrixnli_swa,2
ID_4415c762_test__afrixnli_swa,1
ID_a1a90fcb_test__afrixnli_swa,0
ID_b53cae46_test__afrixnli_swa,2
ID_670f58f9_test__afrixnli_swa,1
ID_ab62f869_test__afrixnli_swa,0
ID_5f5aa7b4_test__afrixnli_swa,1
ID_e7b69bc2_test__afrixnli_swa,0
ID_d0c656a2_test__afrixnli_swa,2
ID_c357edd2_test__afrixnli_swa,1
ID_9a4c0e0c_test__afrixnli_swa,0
ID_d03fb1d4_test__afrixnli_swa,2
ID_80cdefbb_test__afrixnli_swa,2
ID_5ccbc572_test__afrixnli_swa,1
ID_d137ffcb_test__afrixnli_swa,0
ID_e8757270_test__afrixnli_swa,0
ID_62bbb942_test__afrixnli_swa,2
ID_1a1441fa_test__afrixnli_swa,1
ID_f0dd4ecd_test__afrixnli_swa,1
ID_9345c509_test__afrixnli_swa,0
ID_33962fe9_test__afrixnli_swa,2
ID_60f3e484_test__afrixnli_swa,2
ID_b4fb76b1_test__afrixnli_swa,1
ID_33108dd9_test__afrixnli_swa,0
ID_5116b13a_test__afrixnli_swa,0
ID_7fc2102e_test__afrixnli_swa,2
ID_ad838acf_test__afrixnli_swa,1
